Sport,Event,Name,Location,Year,Result,WR,Class,Age,Gender,Multiclass,NGB,Country,DOB,Wind,Typepool,SDMS,ID,Web_ID
Track ,4 x 400 Meters ,"USA, ",,,00:00.0,,T51,Adults,Female,no,WC,USA,,,,,Track 4 x 400 MetersT51Adults,Track4 x 400 MetersT51AdultsFemale
Track ,4 x 400 Meters ,"Forber-Pratt, Galli, McFadden, Reilly",Christchurch,2011,05:37.4,,T53/54,Adults,Female,,,USA,,,ATWRX454021000,,Track 4 x 400 Meters T53/54Adults,Track4 x 400 MetersT53/54AdultsFemale
Track ,4 X 400 Meters ,"Bird, Siemann, George, Chalmers",Paralympic Trials,2012,03:18.2,,T53-54,Adults,Male,yes,WC,USA,,,,,Track 4 X 400 Meters T53-54Adults,Track4 X 400 MetersT53-54AdultsMale
Track ,4 x 400 Meters ,"H. McFadden,Reilly,McGrory, T.McFadden",,2016,03:45.1,,T53-T54,Adults,Female,no,WC,USA,,,,,Track 4 x 400 Meters T53-T54Adults,Track4 x 400 MetersT53-T54AdultsFemale
Track ,400 Meters  Hurdles,,,,00:00.0,,T53-T54,Adults,Male,no,ID,USA,,,,,Track 400 Meters  HurdlesT53-T54Adults,Track400 Meters  HurdlesT53-T54AdultsMale
Track ,400 Meters ,"Bell, Sonya",,1998,01:05.8,,T11,Adults,Female,no,BA,USA,,,,,Track 400 Meters T11Adults,Track400 MetersT11AdultsFemale
Track ,400 Meters ,"Brown, David ",,2013,00:51.7,,T11,Adults,Male,no,BA,USA,,,,,Track 400 Meters T11Adults,Track400 MetersT11AdultsMale
Track ,400 Meters ,,,,00:00.0,,T11,M35,Female,no,BA,USA,,,,,Track 400 Meters T11M35,Track400 MetersT11M35Female
Track ,400 Meters ,,,,00:00.0,,T11,M35,Male,no,BA,USA,,,,,Track 400 Meters T11M35,Track400 MetersT11M35Male
Track ,400 Meters ,,,,00:00.0,,T11,M50,Female,no,BA,USA,,,,,Track 400 Meters T11M50,Track400 MetersT11M50Female
Track ,400 Meters ,,,,00:00.0,,T11,M50,Male,no,BA,USA,,,,,Track 400 Meters T11M50,Track400 MetersT11M50Male
Track ,400 Meters ,,,,00:00.0,,T11,M60,Female,no,BA,USA,,,,,Track 400 Meters T11M60,Track400 MetersT11M60Female
Track ,400 Meters ,,,,00:00.0,,T11,M60,Male,no,BA,USA,,,,,Track 400 Meters T11M60,Track400 MetersT11M60Male
Track ,400 Meters ,,,,00:00.0,,T11,U11,Female,no,BA,USA,,,,,Track 400 Meters T11U11,Track400 MetersT11U11Female
Track ,400 Meters ,"Patterson, Kristopher",Nationals,2010,01:54.1,,T11,U11,Male,no,BA,USA,,,,,Track 400 Meters T11U11,Track400 MetersT11U11Male
Track ,400 Meters ,,,,00:00.0,,T11,U14,Female,no,BA,USA,,,,,Track 400 Meters T11U14,Track400 MetersT11U14Female
Track ,400 Meters ,"Toce, Gianni",NJDC,2013,01:35.3,,T11,U14,Male,no,BA,USA,,,,,Track 400 Meters T11U14,Track400 MetersT11U14Male
Track ,400 Meters ,"Chikavanga, Moreblessings",NJDC,2015,01:27.9,,T11,U20,Female,no,BA,USA,,,,,Track 400 Meters T11U20,Track400 MetersT11U20Female
Track,100 Meters,"Briggs, Jack",Desert Challenge,2018,00:11.1,,T47,U23,Male,no,DS,USA,,,,,Track100 MetersT47U23,Track100 MetersT47U23Male
Track ,400 Meters ,,,,00:00.0,,T11,U23,Female,no,BA,USA,,,,,Track 400 Meters T11U23,Track400 MetersT11U23Female
Track ,400 Meters ,,,,00:00.0,,T11,U23,Male,no,BA,USA,,,,,Track 400 Meters T11U23,Track400 MetersT11U23Male
Track ,400 Meters ,"Wells, Brenda",,1980,01:05.1,,T12,Adults,Female,no,BA,USA,,,,,Track 400 Meters T12Adults,Track400 MetersT12AdultsFemale
Track ,400 Meters ,"Jamison, Josiah",,2008,00:51.4,,T12,Adults,Male,no,BA,USA,,,,,Track 400 Meters T12Adults,Track400 MetersT12AdultsMale
Track ,400 Meters ,,,,00:00.0,,T12,M35,Female,no,BA,USA,,,,,Track 400 Meters T12M35,Track400 MetersT12M35Female
Track ,400 Meters ,,,,00:00.0,,T12,M35,Male,no,BA,USA,,,,,Track 400 Meters T12M35,Track400 MetersT12M35Male
Track ,400 Meters ,,,,00:00.0,,T12,M50,Female,no,BA,USA,,,,,Track 400 Meters T12M50,Track400 MetersT12M50Female
Track ,400 Meters ,,,,00:00.0,,T12,M50,Male,no,BA,USA,,,,,Track 400 Meters T12M50,Track400 MetersT12M50Male
Track ,400 Meters ,,,,00:00.0,,T12,M60,Female,no,BA,USA,,,,,Track 400 Meters T12M60,Track400 MetersT12M60Female
Track ,400 Meters ,,,,00:00.0,,T12,M60,Male,no,BA,USA,,,,,Track 400 Meters T12M60,Track400 MetersT12M60Male
Track ,400 Meters ,,,,00:00.0,,T12,U11,Female,no,BA,USA,,,,,Track 400 Meters T12U11,Track400 MetersT12U11Female
Track ,400 Meters ,"Cole, Chance",NJDC,2014,01:38.4,,T12,U11,Male,no,BA,USA,,,,,Track 400 Meters T12U11,Track400 MetersT12U11Male
Track ,400 Meters ,"Foley, Ashley",Nationals,2010,01:28.8,,T12,U14,Female,no,BA,USA,,,,,Track 400 Meters T12U14,Track400 MetersT12U14Female
Track ,400 Meters ,,,,00:00.0,,T12,U14,Male,no,BA,USA,,,,,Track 400 Meters T12U14,Track400 MetersT12U14Male
Track ,400 Meters ,"Martin, Stephanie",Nationals,2010,01:48.8,,T12,U20,Female,no,BA,USA,,,,,Track 400 Meters T12U20,Track400 MetersT12U20Female
Track ,400 Meters ,"McKay, Robert",Nationals,2008,01:08.0,,T12,U20,Male,no,BA,USA,,,,,Track 400 Meters T12U20,Track400 MetersT12U20Male
Track ,400 Meters ,,,,00:00.0,,T12,U23,Female,no,BA,USA,,,,,Track 400 Meters T12U23,Track400 MetersT12U23Female
Track ,400 Meters ,,,,00:00.0,,T12,U23,Male,no,BA,USA,,,,,Track 400 Meters T12U23,Track400 MetersT12U23Male
Track ,400 Meters ,"Runyan, Marla",,1995,00:54.5,,T13,Adults,Female,no,BA,USA,,,,,Track 400 Meters T13Adults,Track400 MetersT13AdultsFemale
Track ,400 Meters ,"Mitchell, Royal",,2001,00:49.6,,T13,Adults,Male,no,BA,USA,,,,,Track 400 Meters T13Adults,Track400 MetersT13AdultsMale
Track ,400 Meters ,,,,00:00.0,,T13,M35,Female,no,BA,USA,,,,,Track 400 Meters T13M35,Track400 MetersT13M35Female
Track ,400 Meters ,"Musharraf, Amo",Tri-State Regional Games,2016,01:18.1,,T13,M35,Male,no,BA,USA,,,,,Track 400 Meters T13M35,Track400 MetersT13M35Male
Track ,400 Meters ,,,,00:00.0,,T13,M50,Female,no,BA,USA,,,,,Track 400 Meters T13M50,Track400 MetersT13M50Female
Track ,400 Meters ,,,,00:00.0,,T13,M50,Male,no,BA,USA,,,,,Track 400 Meters T13M50,Track400 MetersT13M50Male
Track ,400 Meters ,,,,00:00.0,,T13,M60,Female,no,BA,USA,,,,,Track 400 Meters T13M60,Track400 MetersT13M60Female
Track ,400 Meters ,,,,00:00.0,,T13,M60,Male,no,BA,USA,,,,,Track 400 Meters T13M60,Track400 MetersT13M60Male
Track,400 Meters,"Wade, Elizabeth",Endeavor,2018,01:47.3,,T13,U11,Female,no,BA,USA,,,,,Track400 MetersT13U11,Track400 MetersT13U11Female
Track ,400 Meters ,"Welborn, Josh",Nationals,2008,01:33.6,,T13,U11,Male,no,BA,USA,,,,,Track 400 Meters T13U11,Track400 MetersT13U11Male
Track ,400 Meters ,"Morales, Sofia",Nationals,2010,01:27.4,,T13,U14,Female,no,BA,USA,,,,,Track 400 Meters T13U14,Track400 MetersT13U14Female
Track ,400 Meters ,"Richmond, Alexander",Nationals,2009,01:11.5,,T13,U14,Male,no,BA,USA,,,,,Track 400 Meters T13U14,Track400 MetersT13U14Male
Track,400 Meters,"Pierce, Conner",Desert Challenge,2018,01:02.7,,T36,U20,Male,no,CP,USA,,,,,Track400 MetersT36U20,Track400 MetersT36U20Male
Track ,400 Meters ,"Smolka, Samatha",NJDC,2013,01:25.7,,T13,U20,Female,no,BA,USA,,,,,Track 400 Meters T13U20,Track400 MetersT13U20Female
Track ,400 Meters ,,,,00:00.0,,T13,U20,Male,no,BA,USA,,,,,Track 400 Meters T13U20,Track400 MetersT13U20Male
Track ,400 Meters ,,,,00:00.0,,T13,U23,Female,no,BA,USA,,,,,Track 400 Meters T13U23,Track400 MetersT13U23Female
Track,100 Meters,"Wright, Tanner",Desert Challenge,2018,00:11.1,,T46,U23,Male,no,DS,USA,,,,,Track100 MetersT46U23,Track100 MetersT46U23Male
Track ,400 Meters ,"Clark, Breanna",,2016,00:57.8,,T20,Adults,Female,no,ID,USA,,,,,Track 400 Meters T20Adults,Track400 MetersT20AdultsFemale
Track ,400 Meters ,"Griffin, Tysheen",,2016,00:50.1,,T20,Adults,Male,no,ID,USA,,,,,Track 400 Meters T20Adults,Track400 MetersT20AdultsMale
Track ,400 Meters ,,,,00:00.0,,T20,M35,Female,no,BA,USA,,,,,Track 400 Meters T20M35,Track400 MetersT20M35Female
Track ,400 Meters ,,,,00:00.0,,T20,M35,Male,no,BA,USA,,,,,Track 400 Meters T20M35,Track400 MetersT20M35Male
Track ,400 Meters ,,,,00:00.0,,T20,M50,Female,no,BA,USA,,,,,Track 400 Meters T20M50,Track400 MetersT20M50Female
Track ,400 Meters ,,,,00:00.0,,T20,M50,Male,no,BA,USA,,,,,Track 400 Meters T20M50,Track400 MetersT20M50Male
Track ,400 Meters ,,,,00:00.0,,T20,M60,Female,no,BA,USA,,,,,Track 400 Meters T20M60,Track400 MetersT20M60Female
Track ,400 Meters ,,,,00:00.0,,T20,M60,Male,no,BA,USA,,,,,Track 400 Meters T20M60,Track400 MetersT20M60Male
Track ,400 Meters ,,,,00:00.0,,T20,U11,Female,no,BA,USA,,,,,Track 400 Meters T20U11,Track400 MetersT20U11Female
Track ,400 Meters ,,,,00:00.0,,T20,U11,Male,no,BA,USA,,,,,Track 400 Meters T20U11,Track400 MetersT20U11Male
Track ,400 Meters ,,,,00:00.0,,T20,U14,Female,no,BA,USA,,,,,Track 400 Meters T20U14,Track400 MetersT20U14Female
Track ,400 Meters ,,,,00:00.0,,T20,U14,Male,no,BA,USA,,,,,Track 400 Meters T20U14,Track400 MetersT20U14Male
Track ,400 Meters ,,,,00:00.0,,T20,U20,Female,no,BA,USA,,,,,Track 400 Meters T20U20,Track400 MetersT20U20Female
Track ,400 Meters ,,,,00:00.0,,T20,U20,Male,no,BA,USA,,,,,Track 400 Meters T20U20,Track400 MetersT20U20Male
Track ,400 Meters ,"Summers, Joseph",NJDC,2015,01:00.4,,T20,U23 ,Male,,ID,USA,,,,,Track 400 Meters T20U23 ,Track400 MetersT20U23 Male
Track ,400 Meters ,,,,00:00.0,,T20,U23,Female,no,BA,USA,,,,,Track 400 Meters T20U23,Track400 MetersT20U23Female
Track ,400 Meters ,,,,00:00.0,,T31,Adults,Female,no,CP,USA,,,,,Track 400 Meters T31Adults,Track400 MetersT31AdultsFemale
Track ,400 Meters ,"Osborn, David ",,1988,00:40.8,WR,T31,Adults,Male,no,CP,USA,,,,,Track 400 Meters T31Adults,Track400 MetersT31AdultsMale
Track ,400 Meters ,,,,00:00.0,,T32,Adults,Female,no,CP,USA,,,,,Track 400 Meters T32Adults,Track400 MetersT32AdultsFemale
Track ,400 Meters ,"Struxness, Wyatt",,2014,02:46.1,,T32,Adults,Male,no,CP,USA,,,,,Track 400 Meters T32Adults,Track400 MetersT32AdultsMale
Track ,400 Meters ,,,,00:00.0,,T32,M35,Female,no,BA,USA,,,,,Track 400 Meters T32M35,Track400 MetersT32M35Female
Track ,400 Meters ,,,,00:00.0,,T32,M35,Male,no,BA,USA,,,,,Track 400 Meters T32M35,Track400 MetersT32M35Male
Track ,400 Meters ,,,,00:00.0,,T32,M50,Female,no,BA,USA,,,,,Track 400 Meters T32M50,Track400 MetersT32M50Female
Track ,400 Meters ,,,,00:00.0,,T32,M50,Male,no,BA,USA,,,,,Track 400 Meters T32M50,Track400 MetersT32M50Male
Track ,400 Meters ,,,,00:00.0,,T32,M60,Female,no,BA,USA,,,,,Track 400 Meters T32M60,Track400 MetersT32M60Female
Track ,400 Meters ,,,,00:00.0,,T32,M60,Male,no,BA,USA,,,,,Track 400 Meters T32M60,Track400 MetersT32M60Male
Track ,400 Meters ,,,,00:00.0,,T32,U20,Female,no,CP,USA,,,,,Track 400 Meters T32U20,Track400 MetersT32U20Female
Track ,400 Meters ,"Field, Timothy",2012 Dixie Games,2012,04:06.5,,T32,U20,Male,no,CP,USA,,,,,Track 400 Meters T32U20,Track400 MetersT32U20Male
Track ,400 Meters ,,,,00:00.0,,T32,U23,Female,no,BA,USA,,,,,Track 400 Meters T32U23,Track400 MetersT32U23Female
Track ,400 Meters ,,,,00:00.0,,T32,U23,Male,no,BA,USA,,,,,Track 400 Meters T32U23,Track400 MetersT32U23Male
Track ,400 Meters ,"Messer, Kristen","Big Foot, Spokane",2011,01:18.0,,T33,Adults,Female,no,CP,USA,,,,,Track 400 Meters T33Adults,Track400 MetersT33AdultsFemale
Track ,400 Meters ,"Roberts, John",,2011,01:22.2,,T33,Adults,Male,no,CP,USA,,,,,Track 400 Meters T33Adults,Track400 MetersT33AdultsMale
Track ,400 Meters ,,,,00:00.0,,T33,M35,Female,no,BA,USA,,,,,Track 400 Meters T33M35,Track400 MetersT33M35Female
Track ,400 Meters ,,,,00:00.0,,T33,M35,Male,no,BA,USA,,,,,Track 400 Meters T33M35,Track400 MetersT33M35Male
Track ,400 Meters ,,,,00:00.0,,T33,M50,Female,no,BA,USA,,,,,Track 400 Meters T33M50,Track400 MetersT33M50Female
Track ,400 Meters ,,,,00:00.0,,T33,M50,Male,no,BA,USA,,,,,Track 400 Meters T33M50,Track400 MetersT33M50Male
Track ,400 Meters ,,,,00:00.0,,T33,M60,Female,no,BA,USA,,,,,Track 400 Meters T33M60,Track400 MetersT33M60Female
Track ,400 Meters ,,,,00:00.0,,T33,M60,Male,no,BA,USA,,,,,Track 400 Meters T33M60,Track400 MetersT33M60Male
Track ,400 Meters ,,,,00:00.0,,T33,U11,Female,no,BA,USA,,,,,Track 400 Meters T33U11,Track400 MetersT33U11Female
Track ,400 Meters ,,,,00:00.0,,T33,U11,Male,no,BA,USA,,,,,Track 400 Meters T33U11,Track400 MetersT33U11Male
Track,400 Meters,"Bolton, Sarah",Junior Nationals,2017,02:07.9,,T33,U14,Female,no,,USA,,,,,Track400 MetersT33U14,Track400 MetersT33U14Female
Track ,400 Meters ,"Fertig, Matthew",Nationals,2009,02:07.9,,T33,U14,Male,no,CP,USA,,,,,Track 400 Meters T33U14,Track400 MetersT33U14Male
Track ,400 Meters ,"Badgett, Mallerie",Nationals,2007,01:29.8,,T33,U20,Female,no,CP,USA,,,,,Track 400 Meters T33U20,Track400 MetersT33U20Female
Track ,400 Meters ,"Badgett, Mallerie",Nationals,2009,01:30.2,,T33,U23,Female,no,CP,USA,,,,,Track 400 Meters T33U23,Track400 MetersT33U23Female
Track ,400 Meters ,"Anderson, Jonathan",Nationals,2006,01:32.0,,T33,U23,Male,no,CP,USA,,,,,Track 400 Meters T33U23,Track400 MetersT33U23Male
Track ,400 Meters ,Alexa Halko,Rio de Janeiro,2016,01:00.8,,T34,Adults,Female,,,USA,,,ATW00434010000,,Track 400 Meters T34Adults,Track400 MetersT34AdultsFemale
Track,400 Meters,"Pruitt, Austin",Fast Cow,2017,00:52.5,,T34,Adults,Male,no,,USA,,,,,Track400 MetersT34Adults,Track400 MetersT34AdultsMale
Track ,400 Meters ,,,,00:00.0,,T34,M35,Female,no,BA,USA,,,,,Track 400 Meters T34M35,Track400 MetersT34M35Female
Track ,400 Meters ,,,,00:00.0,,T34,M35,Male,no,BA,USA,,,,,Track 400 Meters T34M35,Track400 MetersT34M35Male
Track ,400 Meters ,,,,00:00.0,,T34,M50,Female,no,BA,USA,,,,,Track 400 Meters T34M50,Track400 MetersT34M50Female
Track ,400 Meters ,,,,00:00.0,,T34,M50,Male,no,BA,USA,,,,,Track 400 Meters T34M50,Track400 MetersT34M50Male
Track ,400 Meters ,,,,00:00.0,,T34,M60,Female,no,BA,USA,,,,,Track 400 Meters T34M60,Track400 MetersT34M60Female
Track ,400 Meters ,,,,00:00.0,,T34,M60,Male,no,BA,USA,,,,,Track 400 Meters T34M60,Track400 MetersT34M60Male
Track ,400 Meters ,"Halko, Alexa",Nationals,2010,01:28.6,,T34,U11,Female,no,CP,USA,,,,,Track 400 Meters T34U11,Track400 MetersT34U11Female
Track ,400 Meters ,,,,00:00.0,,T34,U11,Male,no,BA,USA,,,,,Track 400 Meters T34U11,Track400 MetersT34U11Male
Track ,400 Meters ,"Halko, Alexa",NJDC,2013,01:12.2,,T34,U14,Female,no,CP,USA,,,,,Track 400 Meters T34U14,Track400 MetersT34U14Female
Track ,400 Meters ,"Fox, Will",Nationals,2006,01:45.6,,T34,U14,Male,no,CP,USA,,,,,Track 400 Meters T34U14,Track400 MetersT34U14Male
Track,5000 Meters,"Croft, Phillip",Desert Challenge,2018,11:33.8,,T53,U20,Male,yes,WC,USA,,,,,Track5000 MetersT53U20,Track5000 MetersT53U20Male
Track,5000 Meters,"Romanchuk, Daniel",Desert Challenge,2018,10:46.8,,T54,U23,Male,yes,WC,USA,,,,,Track5000 MetersT54U23,Track5000 MetersT54U23Male
Track ,400 Meters ,"Dewald, Carleigh",Desert Challenge,2013,01:19.8,,T34,U20,Female,no,CP,USA,,,,,Track 400 Meters T34U20,Track400 MetersT34U20Female
Track,400 Meters,"Foster, Norris",World Para Athletics Junior Championships,2017,00:58.0,,T34,U20,Male,no,,USA,,,,,Track400 MetersT34U20,Track400 MetersT34U20Male
Track ,400 Meters ,"Patterson, Alyssa",NJDC,2013,01:44.2,,T34,U23,Female,no,CP,USA,,,,,Track 400 Meters T34U23,Track400 MetersT34U23Female
Track,400 Meters,"Pruitt, Austin",Desert Challenge Games,2017,00:52.9,,T34,U23,Male,no,,USA,,,,,Track400 MetersT34U23,Track400 MetersT34U23Male
Track ,400 Meters ,"Arenal, Suzanne",,2016,01:21.6,,T35,Adults,Female,no,CP,USA,,,,,Track 400 Meters T35Adults,Track400 MetersT35AdultsFemale
Track,400 Meters,"Jent, Ayden",Desert Challenge Games,2017,01:14.9,,T35,Adults,Male,no,,USA,,,,,Track400 MetersT35Adults,Track400 MetersT35AdultsMale
Track ,400 Meters ,,,,00:00.0,,T35,M35,Female,no,BA,USA,,,,,Track 400 Meters T35M35,Track400 MetersT35M35Female
Track ,400 Meters ,,,,00:00.0,,T35,M35,Male,no,BA,USA,,,,,Track 400 Meters T35M35,Track400 MetersT35M35Male
Track ,400 Meters ,,,,00:00.0,,T35,M50,Female,no,BA,USA,,,,,Track 400 Meters T35M50,Track400 MetersT35M50Female
Track ,400 Meters ,,,,00:00.0,,T35,M50,Male,no,BA,USA,,,,,Track 400 Meters T35M50,Track400 MetersT35M50Male
Track ,400 Meters ,,,,00:00.0,,T35,M60,Female,no,BA,USA,,,,,Track 400 Meters T35M60,Track400 MetersT35M60Female
Track ,400 Meters ,,,,00:00.0,,T35,M60,Male,no,BA,USA,,,,,Track 400 Meters T35M60,Track400 MetersT35M60Male
Track ,400 Meters ,,,,00:00.0,,T35,U11,Female,no,BA,USA,,,,,Track 400 Meters T35U11,Track400 MetersT35U11Female
Track ,400 Meters ,,,,00:00.0,,T35,U11,Male,no,BA,USA,,,,,Track 400 Meters T35U11,Track400 MetersT35U11Male
Track ,400 Meters ,"Carlson, T.",,,01:47.0,,T35,U14,Female,no,CP,USA,,,,,Track 400 Meters T35U14,Track400 MetersT35U14Female
Track ,400 Meters ,"Richardson, G.",,,01:56.0,,T35,U14,Male,no,CP,USA,,,,,Track 400 Meters T35U14,Track400 MetersT35U14Male
Track ,400 Meters ,"McHale, S.",,,02:04.0,,T35,U20,Female,no,CP,USA,,,,,Track 400 Meters T35U20,Track400 MetersT35U20Female
Track ,400 Meters ,"Wapner, Charles",Nationals,2005,01:17.7,,T35,U20,Male,no,CP,USA,,,,,Track 400 Meters T35U20,Track400 MetersT35U20Male
Track ,400 Meters ,,,,00:00.0,,T35,U23,Female,no,CP,USA,,,,,Track 400 Meters T35U23,Track400 MetersT35U23Female
Track ,400 Meters ,"Seally, Alyssa",,2014,01:20.5,,T36,Adults,Female,no,CP,USA,,,,,Track 400 Meters T36Adults,Track400 MetersT36AdultsFemale
Track ,400 Meters ,"Chasanoff, Thomas",,2011,01:01.3,,T36,Adults,Male,no,CP,USA,,,,,Track 400 Meters T36Adults,Track400 MetersT36AdultsMale
Track ,400 Meters ,,,,00:00.0,,T36,M35,Female,no,BA,USA,,,,,Track 400 Meters T36M35,Track400 MetersT36M35Female
Track ,400 Meters ,,,,00:00.0,,T36,M35,Male,no,BA,USA,,,,,Track 400 Meters T36M35,Track400 MetersT36M35Male
Track ,400 Meters ,,,,00:00.0,,T36,M50,Female,no,BA,USA,,,,,Track 400 Meters T36M50,Track400 MetersT36M50Female
Track ,400 Meters ,,,,00:00.0,,T36,M50,Male,no,BA,USA,,,,,Track 400 Meters T36M50,Track400 MetersT36M50Male
Track ,400 Meters ,,,,00:00.0,,T36,M60,Female,no,BA,USA,,,,,Track 400 Meters T36M60,Track400 MetersT36M60Female
Track ,400 Meters ,,,,00:00.0,,T36,M60,Male,no,BA,USA,,,,,Track 400 Meters T36M60,Track400 MetersT36M60Male
Track ,400 Meters ,,,,00:00.0,,T36,U11,Female,no,CP,USA,,,,,Track 400 Meters T36U11,Track400 MetersT36U11Female
Track ,400 Meters ,"Holtzmueller, Aaron",Nationals,2010,01:40.9,,T36,U11,Male,no,CP,USA,,,,,Track 400 Meters T36U11,Track400 MetersT36U11Male
Track ,400 Meters ,"Headon, Aubrey",NJDC,2013,01:32.4,,T36,U14,Female,no,CP,USA,,,,,Track 400 Meters T36U14,Track400 MetersT36U14Female
Track ,400 Meters ,"Badeaux, Nicholas",nationals,2010,01:27.5,,T36,U14,Male,no,CP,USA,,,,,Track 400 Meters T36U14,Track400 MetersT36U14Male
Track,400 Meters,"White, Mary",Blaze Sports,2018,02:13.9,,T36,U20,Female,no,CP,USA,,,,,Track400 MetersT36U20,Track400 MetersT36U20Female
Track ,400 Meters ,,,,00:00.0,,T36,U23,Female,no,CP,USA,,,,,Track 400 Meters T36U23,Track400 MetersT36U23Female
Track ,400 Meters ,"Garten, Jeff",Nationals,2009,01:34.6,,T36,U23,Male,no,CP,USA,,,,,Track 400 Meters T36U23,Track400 MetersT36U23Male
Track ,400 Meters ,"Roberts, Jaleen",Washington st.,2016,01:10.0,,T37,Adults,Female,no,CP,USA,,,,,Track 400 Meters T37Adults,Track400 MetersT37AdultsFemale
Track ,400 Meters ,"Whitehead, Ahkeel",Pt. Loma,2014,00:57.3,,T37,Adults,Male,no,CP,USA,,,,,Track 400 Meters T37Adults,Track400 MetersT37AdultsMale
Track ,400 Meters ,,,,00:00.0,,T37,M35,Female,no,BA,USA,,,,,Track 400 Meters T37M35,Track400 MetersT37M35Female
Track ,400 Meters ,,,,00:00.0,,T37,M35,Male,no,BA,USA,,,,,Track 400 Meters T37M35,Track400 MetersT37M35Male
Track ,400 Meters ,,,,00:00.0,,T37,M50,Female,no,BA,USA,,,,,Track 400 Meters T37M50,Track400 MetersT37M50Female
Track ,400 Meters ,,,,00:00.0,,T37,M50,Male,no,BA,USA,,,,,Track 400 Meters T37M50,Track400 MetersT37M50Male
Track ,400 Meters ,,,,00:00.0,,T37,M60,Female,no,BA,USA,,,,,Track 400 Meters T37M60,Track400 MetersT37M60Female
Track ,400 Meters ,,,,00:00.0,,T37,M60,Male,no,BA,USA,,,,,Track 400 Meters T37M60,Track400 MetersT37M60Male
Track,400 Meters,"Hahs, Madison",Junior Nationals,2017,01:49.6,,T37,U11,Female,no,,USA,,,,,Track400 MetersT37U11,Track400 MetersT37U11Female
Track ,400 Meters ,"Ferra, Justin",Nationals,2006,01:39.8,,T37,U11,Male,no,CP,USA,,,,,Track 400 Meters T37U11,Track400 MetersT37U11Male
Track ,400 Meters ,"Schlesinger, Annie",Nationals,2011,01:31.2,,T37,U14,Female,no,CP,USA,,,,,Track 400 Meters T37U14,Track400 MetersT37U14Female
Track ,400 Meters ,"Woodke, Zachary",NJDC,2012,01:20.1,,T37,U14,Male,no,CP,USA,,,,,Track 400 Meters T37U14,Track400 MetersT37U14Male
Track,1500 Meters,"Howell, Bryce",Desert Challenge,2018,05:28.3,,T33,U20,Male,no,CP,USA,,,,,Track1500 MetersT33U20,Track1500 MetersT33U20Male
Track,400 Meters,"Roberts, Jaleen",Desert Challenge,2017,01:11.2,,T37,U20,Female,no,CP,USA,,,,,Track400 MetersT37U20,Track400 MetersT37U20Female
Track ,400 Meters ,"Whitehead, Ahkeel",Desert Challenge,2013,01:02.0,,T37,U20,Male,no,CP,USA,,,,,Track 400 Meters T37U20,Track400 MetersT37U20Male
Track ,400 Meters ,"Jaros, Dana",NJDC,2014,01:33.2,,T37,U23,Female,no,CP,USA,,,,,Track 400 Meters T37U23,Track400 MetersT37U23Female
Track,400 Meters,"Brogan, Karsten",US Paralympics National Championship,2017,01:00.0,,T37,U23,Male,no,,USA,,,,,Track400 MetersT37U23,Track400 MetersT37U23Male
Track ,400 Meters ,"Mayfield, Kamee",Nationals,2015,01:22.5,,T38,Adults,Female,no,CP,USA,,,,,Track 400 Meters T38Adults,Track400 MetersT38AdultsFemale
Track ,400 Meters ,"Andalio, Raymond",Desert Challenge,2010,01:01.1,,T38,Adults,Male,no,CP,USA,,,,,Track 400 Meters T38Adults,Track400 MetersT38AdultsMale
Track ,400 Meters ,,,,00:00.0,,T38,M35,Female,no,BA,USA,,,,,Track 400 Meters T38M35,Track400 MetersT38M35Female
Track ,400 Meters ,,,,00:00.0,,T38,M35,Male,no,BA,USA,,,,,Track 400 Meters T38M35,Track400 MetersT38M35Male
Track ,400 Meters ,,,,00:00.0,,T38,M50,Female,no,BA,USA,,,,,Track 400 Meters T38M50,Track400 MetersT38M50Female
Track ,400 Meters ,,,,00:00.0,,T38,M50,Male,no,BA,USA,,,,,Track 400 Meters T38M50,Track400 MetersT38M50Male
Track ,400 Meters ,,,,00:00.0,,T38,M60,Female,no,BA,USA,,,,,Track 400 Meters T38M60,Track400 MetersT38M60Female
Track ,400 Meters ,,,,00:00.0,,T38,M60,Male,no,BA,USA,,,,,Track 400 Meters T38M60,Track400 MetersT38M60Male
Track ,400 Meters ,,,,00:00.0,,T38,U11,Female,no,CP,USA,,,,,Track 400 Meters T38U11,Track400 MetersT38U11Female
Track ,400 Meters ,"Ellman, Cody",Nationals,2006,01:35.1,,T38,U11,Male,no,CP,USA,,,,,Track 400 Meters T38U11,Track400 MetersT38U11Male
Track,400 Meters,"Guimaraes, Catarina",Junior Nationals,2017,01:27.8,,T38,U14,Female,no,,USA,,,,,Track400 MetersT38U14,Track400 MetersT38U14Female
Track ,400 Meters ,"Bruno, Beecher",Nationals,2011,01:27.6,,T38,U14,Male,no,CP,USA,,,,,Track 400 Meters T38U14,Track400 MetersT38U14Male
Track,400 Meters,"Mondt, Derek",US Paralympics National Championship,2017,00:56.8,,T38,U20,Male,no,,USA,,,,,Track400 MetersT38U20,Track400 MetersT38U20Male
Track ,400 Meters ,"Kahle, Kelly",NSF,2003,01:35.5,,T38,U23,Female,no,CP,USA,,,,,Track 400 Meters T38U23,Track400 MetersT38U23Female
Track,400 Meters,"Mondt, Derek",Desert Challenge,2018,07:12.0,,T38,U23,Male,no,CP,USA,,,,,Track400 MetersT38U23,Track400 MetersT38U23Male
